Place,Date,Time,Value,Value,Value,Date Time
2816,29/10/2018,10:16:34,66.9,28.6,28.3,29/10/2018 10:16
2817,29/10/2018,10:18:34,66.6,28.6,28.3,29/10/2018 10:18
2818,29/10/2018,10:20:34,66.8,28.6,28.3,29/10/2018 10:20
2819,29/10/2018,10:22:34,66.8,28.7,28.3,29/10/2018 10:22
2820,29/10/2018,10:24:34,66.7,28.7,28.4,29/10/2018 10:24
2821,29/10/2018,10:26:34,67.1,28.7,28.4,29/10/2018 10:26
2822,29/10/2018,10:28:34,67.4,28.7,28.4,29/10/2018 10:28
2823,29/10/2018,10:30:34,67.4,28.7,28.4,29/10/2018 10:30
2824,29/10/2018,10:32:34,67.6,28.7,28.4,29/10/2018 10:32
2825,29/10/2018,10:34:34,67.5,28.7,28.4,29/10/2018 10:34
2826,29/10/2018,10:36:34,67.6,28.7,28.4,29/10/2018 10:36
2827,29/10/2018,10:38:34,67.3,28.7,28.4,29/10/2018 10:38
2828,29/10/2018,10:40:34,67.4,28.7,28.4,29/10/2018 10:40
2829,29/10/2018,10:42:34,67.5,28.8,28.4,29/10/2018 10:42
2830,29/10/2018,10:44:34,68,28.8,28.4,29/10/2018 10:44
2831,29/10/2018,10:46:34,68.1,28.8,28.5,29/10/2018 10:46
2832,29/10/2018,10:48:34,67.8,28.8,28.5,29/10/2018 10:48
2833,29/10/2018,10:50:34,67.8,28.8,28.5,29/10/2018 10:50
2834,29/10/2018,10:52:34,67.8,28.8,28.5,29/10/2018 10:52
2835,29/10/2018,10:54:34,67.9,28.8,28.5,29/10/2018 10:54
2836,29/10/2018,10:56:34,68.2,28.8,28.5,29/10/2018 10:56
2837,29/10/2018,10:58:34,68,28.8,28.5,29/10/2018 10:58
2838,29/10/2018,11:00:34,68.1,28.8,28.5,29/10/2018 11:00
2839,29/10/2018,11:02:34,68.2,28.8,28.6,29/10/2018 11:02
2840,29/10/2018,11:04:34,68.1,28.8,28.6,29/10/2018 11:04
2841,29/10/2018,11:06:34,68.2,28.9,28.6,29/10/2018 11:06
2842,29/10/2018,11:08:34,68.2,28.9,28.6,29/10/2018 11:08
2843,29/10/2018,11:10:34,68,28.9,28.6,29/10/2018 11:10
2844,29/10/2018,11:12:34,68.1,28.9,28.6,29/10/2018 11:12
2845,29/10/2018,11:14:34,68.2,28.9,28.6,29/10/2018 11:14
2846,29/10/2018,11:16:34,68.1,28.9,28.6,29/10/2018 11:16
2847,29/10/2018,11:18:34,68.1,28.9,28.6,29/10/2018 11:18
2848,29/10/2018,11:20:34,68.2,28.9,28.6,29/10/2018 11:20
2849,29/10/2018,11:22:34,68.3,28.9,28.7,29/10/2018 11:22
2850,29/10/2018,11:24:34,68.3,28.9,28.7,29/10/2018 11:24
2851,29/10/2018,11:26:34,68.1,29,28.7,29/10/2018 11:26
2852,29/10/2018,11:28:34,68.2,29,28.7,29/10/2018 11:28
2853,29/10/2018,11:30:34,68.2,29,28.7,29/10/2018 11:30
2854,29/10/2018,11:32:34,68.3,29,28.7,29/10/2018 11:32
2855,29/10/2018,11:34:34,68.2,29,28.7,29/10/2018 11:34
2856,29/10/2018,11:36:34,68.4,29,28.7,29/10/2018 11:36
2857,29/10/2018,11:38:34,68.3,29,28.7,29/10/2018 11:38
2858,29/10/2018,11:40:34,68.1,29,28.7,29/10/2018 11:40
2859,29/10/2018,11:42:34,68.3,29.1,28.8,29/10/2018 11:42
2860,29/10/2018,11:44:34,68.3,29.1,28.8,29/10/2018 11:44
2861,29/10/2018,11:46:34,68.2,29.1,28.8,29/10/2018 11:46
2862,29/10/2018,11:48:34,68.3,29.1,28.8,29/10/2018 11:48
2863,29/10/2018,11:50:34,68.3,29.1,28.8,29/10/2018 11:50
2864,29/10/2018,11:52:34,68.3,29.1,28.8,29/10/2018 11:52
2865,29/10/2018,11:54:34,68.3,29.1,28.8,29/10/2018 11:54
2866,29/10/2018,11:56:34,68.3,29.1,28.8,29/10/2018 11:56
2867,29/10/2018,11:58:34,68.4,29.1,28.8,29/10/2018 11:58
2868,29/10/2018,12:00:34,68.3,29.1,28.8,29/10/2018 12:00
2869,29/10/2018,12:02:34,68.2,29.2,28.8,29/10/2018 12:02
2870,29/10/2018,12:04:34,68.3,29.2,28.9,29/10/2018 12:04
2871,29/10/2018,12:06:34,68.3,29.2,28.9,29/10/2018 12:06
2872,29/10/2018,12:08:34,68.3,29.2,28.9,29/10/2018 12:08
2873,29/10/2018,12:10:34,68.1,29.2,28.9,29/10/2018 12:10
2874,29/10/2018,12:12:34,68.2,29.2,28.9,29/10/2018 12:12
2875,29/10/2018,12:14:34,68.1,29.2,28.9,29/10/2018 12:14
2876,29/10/2018,12:16:34,68.1,29.2,28.9,29/10/2018 12:16
2877,29/10/2018,12:18:34,67.9,29.2,29,29/10/2018 12:18
2878,29/10/2018,12:20:34,67.9,29.2,29,29/10/2018 12:20
2879,29/10/2018,12:22:34,67.9,29.3,29,29/10/2018 12:22
2880,29/10/2018,12:24:34,67.7,29.3,29,29/10/2018 12:24
2881,29/10/2018,12:26:34,67.8,29.3,29,29/10/2018 12:26
2882,29/10/2018,12:28:34,67.7,29.3,29,29/10/2018 12:28
2883,29/10/2018,12:30:34,67.8,29.3,29,29/10/2018 12:30
2884,29/10/2018,12:32:34,67.8,29.3,29,29/10/2018 12:32
2885,29/10/2018,12:34:34,67.6,29.3,29,29/10/2018 12:34
2886,29/10/2018,12:36:34,67.7,29.3,29,29/10/2018 12:36
2887,29/10/2018,12:38:34,67.7,29.3,29,29/10/2018 12:38
2888,29/10/2018,12:40:34,67.6,29.3,29,29/10/2018 12:40
2889,29/10/2018,12:42:34,67.3,29.3,29,29/10/2018 12:42
2890,29/10/2018,12:44:34,67.4,29.4,29.1,29/10/2018 12:44
2891,29/10/2018,12:46:34,67.6,29.4,29.1,29/10/2018 12:46
2892,29/10/2018,12:48:34,67.5,29.4,29.1,29/10/2018 12:48
2893,29/10/2018,12:50:34,67.5,29.4,29.1,29/10/2018 12:50
2894,29/10/2018,12:52:34,67.4,29.4,29.1,29/10/2018 12:52
2895,29/10/2018,12:54:34,67.4,29.4,29.1,29/10/2018 12:54
2896,29/10/2018,12:56:34,67.3,29.4,29.1,29/10/2018 12:56
2897,29/10/2018,12:58:34,67.2,29.4,29.1,29/10/2018 12:58
2898,29/10/2018,13:00:34,67.3,29.4,29.1,29/10/2018 13:00
2899,29/10/2018,13:02:34,67.2,29.4,29.1,29/10/2018 13:02
2900,29/10/2018,13:04:34,67.2,29.4,29.1,29/10/2018 13:04
2901,29/10/2018,13:06:34,67.1,29.4,29.1,29/10/2018 13:06
2902,29/10/2018,13:08:34,66.8,29.4,29.1,29/10/2018 13:08
2903,29/10/2018,13:10:34,67,29.5,29.1,29/10/2018 13:10
2904,29/10/2018,13:12:34,67.1,29.5,29.2,29/10/2018 13:12
2905,29/10/2018,13:14:34,66.8,29.5,29.2,29/10/2018 13:14
2906,29/10/2018,13:16:34,66.8,29.5,29.2,29/10/2018 13:16
2907,29/10/2018,13:18:34,66.6,29.5,29.2,29/10/2018 13:18
2908,29/10/2018,13:20:34,66.6,29.5,29.2,29/10/2018 13:20
2909,29/10/2018,13:22:34,66.5,29.5,29.2,29/10/2018 13:22
2910,29/10/2018,13:24:34,66.4,29.5,29.2,29/10/2018 13:24
2911,29/10/2018,13:26:00,66.1,29.5,29.2,29/10/2018 13:26
